,Unnamed: 0,Sentence,Sentence Encodings,Phrases,Values,word_number,mean_confidence_difference,max_confidence_difference,min_confidence_difference,range_confidence_difference,std_confidence_difference,mean_confidence,max_confidence,min_confidence,range_confidence,std_confidence,original_confidence,original_label,amount_label_switched,above_0.05,above_0.1,above_0.2,above_0.3,below_-0.05,below_-0.1,below_-0.2,below_-0.3,between_+-0.05
83,83,"OpenAI has no plans to release watermarking or authentication tools in the leadup to the 2024 presidential election, Altman said. Critics have suggested that artificial intelligence could be deployed to mislead the electorate and sabotage candidates. ","{'Altman': '0', 'have suggested': '0', 'the leadup': '0', 'authentication tools': '0', 'presidential election': '0', 'artificial intelligence': '0', 'sabotage candidates': '1', 'OpenAI': '0', 'no plans': '1', 'the electorate and sabotage candidates': '1', 'has': '0', 'to mislead': '1', 'to release': '0', 'watermarking or authentication tools': '0', 'said': '0', 'the 2024 presidential election': '0', 'could deployed': '0', 'Critics': '1', 'plans': '0', 'release': '0', 'watermarking': '0', 'authentication': '0', 'tools': '0', 'leadup': '0', '2024': '0', 'presidential': '0', 'election,': '0', 'said.': '0', 'suggested': '0', 'artificial': '0', 'intelligence': '0', 'could': '0', 'deployed': '0', 'mislead': '1', 'electorate': '0', 'sabotage': '1', 'candidates.': '0', '': '0'}","['Altman', 'have suggested', 'the leadup', 'authentication tools', 'presidential election', 'artificial intelligence', 'sabotage candidates', 'OpenAI', 'no plans', 'the electorate and sabotage candidates', 'has', 'to mislead', 'to release', 'watermarking or authentication tools', 'said', 'the 2024 presidential election', 'could deployed', 'Critics', 'plans', 'release', 'watermarking', 'authentication', 'tools', 'leadup', '2024', 'presidential', 'election,', 'said.', 'suggested', 'artificial', 'intelligence', 'could', 'deployed', 'mislead', 'electorate', 'sabotage', 'candidates.', '']","[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",37,-0.011910399969886331,0.09697705507278442,-0.08757919073104858,0.184556245803833,0.04176491603679745,0.6412806721294627,0.716949462890625,0.532393217086792,0.184556245803833,0.04176491603679745,0.6293702721595764,NEG,4,6,2,0,0,6,0,0,0,24
84,84,"The Transportation Department has consumer protection requirements that cover lost baggage, lengthy tarmac delays, compensation for being bumped from an overbooked flight and other protections.","{'compensation': '1', 'consumer protection requirements': '0', 'an overbooked flight': '1', 'tarmac delays': '1', 'overbooked': '1', 'has': '0', 'protection requirements': '0', 'that': '0', 'cover': '0', 'lengthy tarmac': '1', 'The Transportation Department': '0', 'consumer protection': '0', 'other protections': '0', 'lost baggage': '1', 'bumped': '1', 'lengthy tarmac delays': '1', 'Transportation': '0', 'Department': '0', 'consumer': '0', 'protection': '0', 'requirements': '0', 'lost': '1', 'baggage,': '0', 'lengthy': '1', 'tarmac': '0', 'delays,': '1', 'flight': '0', 'protections.': '0'}","['compensation', 'consumer protection requirements', 'an overbooked flight', 'tarmac delays', 'overbooked', 'has', 'protection requirements', 'that', 'cover', 'lengthy tarmac', 'The Transportation Department', 'consumer protection', 'other protections', 'lost baggage', 'bumped', 'lengthy tarmac delays', 'Transportation', 'Department', 'consumer', 'protection', 'requirements', 'lost', 'baggage,', 'lengthy', 'tarmac', 'delays,', 'flight', 'protections.']","[1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",25,0.016561754371808922,0.14897984266281128,-0.22421294450759888,0.37319278717041016,0.09458597757420957,0.6460379284361134,0.8868126273155212,0.5136198401451111,0.37319278717041016,0.09458597757420957,0.6625996828079224,NEG,5,3,10,0,0,6,0,1,0,8
85,85,Iran’s President Ebrahim Raisi was among the first to congratulate Putin on his victory in the Russian presidential elections.,"{'his victory': '1', 'presidential elections': '0', 'Iran’s President Ebrahim Raisi': '0', 'the Russian presidential elections': '0', 'Putin': '0', 'to congratulate': '1', 'Iran’s': '0', 'President': '0', 'Ebrahim': '0', 'Raisi': '0', 'among': '0', 'first': '1', 'congratulate': '', 'victory': '1', 'Russian': '0', 'presidential': '0', 'elections.': '0'}","['his victory', 'presidential elections', 'Iran’s President Ebrahim Raisi', 'the Russian presidential elections', 'Putin', 'to congratulate', 'Iran’s', 'President', 'Ebrahim', 'Raisi', 'among', 'first', 'congratulate', 'victory', 'Russian', 'presidential', 'elections.']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",19,0.04666768803316004,0.39022547006607056,-0.05407363176345825,0.4442991018295288,0.12415619380814455,0.8524387548951542,0.9531800746917725,0.5088809728622437,0.4442991018295288,0.12415619380814455,0.8991064429283142,POS,0,0,1,0,2,2,0,0,0,12
86,86,"Two people have died so far due to a listeria outbreak in the U.S., the Centers for Disease Control and Prevention (CDC) alerted on Friday.","{'Two people': '0', 'alerted': '0', 'listeria outbreak': '1', 'CDC': '0', 'Disease Control': '0', 'the U.S.': '0', 'Friday': '0', 'have far died': '1', 'Prevention': '0', 'a listeria outbreak': '1', 'the Centers': '0', 'Two': '0', 'people': '0', 'died': '1', 'far': '0', 'due': '0', 'listeria': '0', 'outbreak': '1', 'U.S.,': '0', 'Centers': '0', 'Disease': '0', 'Control': '0', '(CDC)': '0', 'Friday.': '0'}","['Two people', 'alerted', 'listeria outbreak', 'CDC', 'Disease Control', 'the U.S.', 'Friday', 'have far died', 'Prevention', 'a listeria outbreak', 'the Centers', 'Two', 'people', 'died', 'far', 'due', 'listeria', 'outbreak', 'U.S.,', 'Centers', 'Disease', 'Control', '(CDC)', 'Friday.']","[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",25,0.020301982760429382,0.411476194858551,-0.008285820484161377,0.4197620153427124,0.08526945818601311,0.9338086992502213,0.962396502494812,0.5426344871520996,0.4197620153427124,0.08526945818601311,0.9541106820106506,NEG,0,1,0,0,1,0,0,0,0,22
87,87,"Delta Air Lines canceled more than 800 flights Monday as it struggled to recover from a global tech outage that rippled through the global economy four days earlier, even while other airlines and some major health-care organizations largely returned to normal.","{'a global tech outage': '1', 'canceled': '1', 'major health': '0', 'largely returned': '0', 'the global economy': '0', 'to recover': '0', 'more than 800 flights': '1', 'some major health-care organizations': '0', 'Delta Air Lines': '0', 'other airlines': '0', 'global tech': '0', 'tech outage': '1', 'global economy': '0', 'struggled': '1', 'even largely returned': '0', 'it': '0', 'that': '0', 'earlier rippled': '1', 'care organizations': '0', 'Delta': '0', 'Air': '0', 'Lines': '0', '800': '0', 'flights': '0', 'Monday': '0', 'recover': '1', 'global': '0', 'tech': '0', 'outage': '1', 'rippled': '1', 'economy': '0', 'four': '0', 'days': '0', 'earlier,': '0', 'even': '0', 'airlines': '0', 'major': '0', 'health-care': '0', 'organizations': '0', 'largely': '0', 'returned': '0', 'normal.': '0'}","['a global tech outage', 'canceled', 'major health', 'largely returned', 'the global economy', 'to recover', 'more than 800 flights', 'some major health-care organizations', 'Delta Air Lines', 'other airlines', 'global tech', 'tech outage', 'global economy', 'struggled', 'even largely returned', 'it', 'that', 'earlier rippled', 'care organizations', 'Delta', 'Air', 'Lines', '800', 'flights', 'Monday', 'recover', 'global', 'tech', 'outage', 'rippled', 'economy', 'four', 'days', 'earlier,', 'even', 'airlines', 'major', 'health-care', 'organizations', 'largely', 'returned', 'normal.']","[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",41,0.014591015520549956,0.36902278661727905,-0.03373163938522339,0.40275442600250244,0.07386209339123061,0.8938402760596502,0.9421629309654236,0.5394085049629211,0.40275442600250244,0.07386209339123061,0.9084312915802002,NEG,0,0,0,1,1,0,0,0,0,40
88,88,"Symptoms usually start within the first two weeks of eating contaminated food with Listeria, however it can show up as late at up to 10 weeks later.","{'Listeria': '0', 'the first two weeks': '0', 'it': '0', 'food': '0', 'Symptoms': '1', 'eating': '0', 'however can late show': '1', 'contaminated': '1', 'usually start': '0', 'usually': '0', 'start': '0', 'within': '0', 'first': '0', 'two': '0', 'weeks': '0', 'Listeria,': '0', 'however': '1', 'show': '0', 'late': '1', '10': '0', 'later.': '1'}","['Listeria', 'the first two weeks', 'it', 'food', 'Symptoms', 'eating', 'however can late show', 'contaminated', 'usually start', 'usually', 'start', 'within', 'first', 'two', 'weeks', 'Listeria,', 'however', 'show', 'late', '10', 'later.']","[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",27,0.019269096851348876,0.10211336612701416,-0.0423622727394104,0.14447563886642456,0.03631294993107831,0.8390634775161743,0.9006948471069336,0.756219208240509,0.14447563886642456,0.03631294993107831,0.8583325743675232,NEG,1,3,1,1,0,0,0,0,0,16
89,89,"Microsoft and OpenAI will remain dedicated to this work, and we will continue to collaborate with organizations and initiatives that share our goals and values.","{'to collaborate': '1', 'initiatives': '1', 'will remain': '1', 'will continue': '1', 'our goals': '0', 'this work': '0', 'that': '0', 'organizations': '0', 'OpenAI': '0', 'values': '0', 'Microsoft': '0', 'we': '0', 'share': '1', 'remain': '1', 'dedicated': '1', 'work,': '0', 'continue': '1', 'collaborate': '1', 'goals': '0', 'values.': '0'}","['to collaborate', 'initiatives', 'will remain', 'will continue', 'our goals', 'this work', 'that', 'organizations', 'OpenAI', 'values', 'Microsoft', 'we', 'share', 'remain', 'dedicated', 'work,', 'continue', 'collaborate', 'goals', 'values.']","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0]",25,0.004211810231208801,0.03558027744293213,-0.00650942325592041,0.04208970069885254,0.008726517950383572,0.9748253554105759,0.9855465888977051,0.9434568881988525,0.04208970069885254,0.008726517950383572,0.9790371656417847,POS,0,0,0,0,0,0,0,0,0,20
90,90,"Meanwhile, the budget also quadruples the current stock buy-back surcharge from 1% to 4% to ""address the continued tax advantage for buy-backs and encourage corporations to invest in productivity and the broader economy.""","{'to address': '1', 'the budget': '0', 'the current stock buy-back surcharge': '0', 'Meanwhile also quadruples': '0', 'encourage': '1', 'continued': '0', 'back surcharge': '0', 'productivity': '1', 'tax advantage': '1', 'broader economy': '1', 'the broader economy': '1', 'the continued tax advantage': '1', 'buy': '0', 'to invest': '1', 'current stock': '0', 'buy-backs': '0', 'corporations': '0', 'also quadruples': '0', 'Meanwhile,': '0', 'budget': '0', 'also': '0', 'quadruples': '0', 'current': '0', 'stock': '0', 'buy-back': '0', 'surcharge': '0', '1%': '0', '4%': '0', '""address': '0', 'tax': '0', 'advantage': '1', 'invest': '0', 'broader': '0', 'economy.""': '0'}","['to address', 'the budget', 'the current stock buy-back surcharge', 'Meanwhile also quadruples', 'encourage', 'continued', 'back surcharge', 'productivity', 'tax advantage', 'broader economy', 'the broader economy', 'the continued tax advantage', 'buy', 'to invest', 'current stock', 'buy-backs', 'corporations', 'also quadruples', 'Meanwhile,', 'budget', 'also', 'quadruples', 'current', 'stock', 'buy-back', 'surcharge', '1%', '4%', '""address', 'tax', 'advantage', 'invest', 'broader', 'economy.""']","[1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",33,-0.0020733989518264243,0.07960730791091919,-0.13410502672195435,0.21371233463287354,0.04531200335542908,0.5891662157815079,0.7211978435516357,0.5074855089187622,0.21371233463287354,0.04531200335542908,0.5870928168296814,POS,5,8,0,0,0,1,1,0,0,24
91,91,The introduction of GPT-4o opens numerous possibilities for businesses in various sectors: ,"{'various sectors': '1', 'The introduction': '0', 'businesses': '0', 'opens': '1', 'numerous possibilities': '1', 'introduction': '0', 'GPT-4o': '0', 'numerous': '1', 'possibilities': '1', 'various': '1', 'sectors:': '0', '': '0'}","['various sectors', 'The introduction', 'businesses', 'opens', 'numerous possibilities', 'introduction', 'GPT-4o', 'numerous', 'possibilities', 'various', 'sectors:', '']","[1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0]",13,0.04961345954374834,0.3148244023323059,-0.0035209059715270996,0.318345308303833,0.09344095209007179,0.9070159955458208,0.9601503610610962,0.6418050527572632,0.318345308303833,0.09344095209007179,0.9566294550895691,POS,1,2,0,1,1,0,0,0,0,8
92,92,"Microsoft's Windows 11 already ships with access to Copilot, which is powered by the same technology as ChatGPT. In case you missed it, Microsoft launched a Copilot app for mobile users at the beginning of the year with support for OpenAI's GPT-4 model and DALL-E 3 image generation technology. ","{""OpenAI's GPT-4 model"": '0', 'Copilot': '0', 'support': '0', 'the year': '0', 'launched': '1', 'same technology': '0', 'generation technology': '0', 'image generation': '0', 'you': '0', 'powered': '0', 'mobile users': '0', ""Microsoft's Windows"": '0', 'Microsoft': '0', 'DALL-E 3 image generation technology': '0', 'already ships': '1', 'ChatGPT': '0', 'case': '0', 'which': '0', 'access': '0', 'missed': '0', 'the same technology': '0', 'it': '0', 'a Copilot app': '0', 'Copilot app': '0', 'the beginning': '0', ""Microsoft's"": '0', 'Windows': '0', '11': '0', 'already': '1', 'ships': '1', 'Copilot,': '0', 'technology': '0', 'ChatGPT.': '0', 'it,': '0', 'app': '0', 'mobile': '0', 'users': '0', 'beginning': '0', 'year': '0', ""OpenAI's"": '0', 'GPT-4': '0', 'model': '0', 'DALL-E': '0', '3': '0', 'image': '0', 'generation': '0', 'technology.': '0', '': '0'}","[""OpenAI's GPT-4 model"", 'Copilot', 'support', 'the year', 'launched', 'same technology', 'generation technology', 'image generation', 'you', 'powered', 'mobile users', ""Microsoft's Windows"", 'Microsoft', 'DALL-E 3 image generation technology', 'already ships', 'ChatGPT', 'case', 'which', 'access', 'missed', 'the same technology', 'it', 'a Copilot app', 'Copilot app', 'the beginning', ""Microsoft's"", 'Windows', '11', 'already', 'ships', 'Copilot,', 'technology', 'ChatGPT.', 'it,', 'app', 'mobile', 'users', 'beginning', 'year', ""OpenAI's"", 'GPT-4', 'model', 'DALL-E', '3', 'image', 'generation', 'technology.', '']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.01622600605090459,0.1435253620147705,-0.05148202180862427,0.19500738382339478,0.03466025763558603,0.674947070578734,0.7426550984382629,0.5476477146148682,0.19500738382339478,0.03466025763558603,0.6911730766296387,POS,0,4,2,0,0,1,0,0,0,41
93,93,"Depending on who you listen to, this is either a brilliant decision or a truly horrible one.","{'you': '0', 'who': '0', 'listen': '0', 'Depending': '0', 'either a brilliant decision': '0', 'brilliant decision': '0', 'this': '0', 'to,': '0', 'either': '0', 'brilliant': '0', 'decision': '0', 'truly': '1', 'horrible': '1', 'one.': '1'}","['you', 'who', 'listen', 'Depending', 'either a brilliant decision', 'brilliant decision', 'this', 'to,', 'either', 'brilliant', 'decision', 'truly', 'horrible', 'one.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",17,-0.19927650690078735,0.011898934841156006,-0.4306414723396301,0.44254040718078613,0.20220513414527358,0.7339786291122437,0.9653435945510864,0.5228031873703003,0.44254040718078613,0.20220513414527358,0.5347021222114563,NEG,6,0,0,0,0,1,2,3,3,5
94,94,The leader in energy and environment news.,"{'environment news': '0', 'energy and environment news': '0', 'The leader': '1', 'leader': '1', 'energy': '0', 'environment': '0', 'news.': '0'}","['environment news', 'energy and environment news', 'The leader', 'leader', 'energy', 'environment', 'news.']","[0, 0, 1, 1, 0, 0, 0]",7,0.03881241877873739,0.15667062997817993,-0.0408782958984375,0.19754892587661743,0.10415835478651872,0.6424315373102824,0.7221222519874573,0.5245733261108398,0.19754892587661743,0.10415835478651872,0.6812439560890198,POS,4,0,1,0,0,1,0,3,0,2
95,95,"""(Biden) said early on, in his first administration, that he wanted to be a bridge to the next generation. He's making that so,"" Baldwin said. ""There's a new beginning, and I'm very excited.""","{'his first administration': '0', 'He': '0', 'a new beginning': '1', 'first administration': '0', 'he': '0', 'Biden': '0', 'the next generation': '1', 'new beginning': '1', 'I': '0', 'Baldwin': '0', 'next generation': '1', 'that': '0', 'on said': '0', ""'s"": '0', ""'s so making"": '0', 'wanted': '0', 'said': '0', 'a bridge': '1', '""(Biden)': '0', 'early': '0', 'on,': '0', 'first': '0', 'administration,': '0', 'bridge': '1', 'next': '0', 'generation.': '0', ""He's"": '0', 'making': '1', 'so,""': '1', 'said.': '0', '""There\'s': '0', 'new': '0', 'beginning,': '0', ""I'm"": '0', 'excited.""': '1'}","['his first administration', 'He', 'a new beginning', 'first administration', 'he', 'Biden', 'the next generation', 'new beginning', 'I', 'Baldwin', 'next generation', 'that', 'on said', ""'s"", ""'s so making"", 'wanted', 'said', 'a bridge', '""(Biden)', 'early', 'on,', 'first', 'administration,', 'bridge', 'next', 'generation.', ""He's"", 'making', 'so,""', 'said.', '""There\'s', 'new', 'beginning,', ""I'm"", 'excited.""']","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",33,0.0012873223849705288,0.05027139186859131,-0.0026134252548217773,0.052884817123413086,0.008651828120301417,0.9866194912365505,0.9905202388763428,0.9376354217529297,0.052884817123413086,0.008651828120301417,0.987906813621521,POS,0,1,0,0,0,0,0,0,0,34
96,96,Castillo said it’s been a fight trying to get vouchers for food or hotels something the federal government says passengers dealing with flights canceled because of the computer outage are owed.,"{'a fight': '1', 'canceled': '1', 'said': '0', 'vouchers': '0', 'dealing': '1', 'food': '0', 'hotels': '0', 'the federal government': '0', 'trying': '1', 'federal government': '0', 'says': '0', 'passengers': '0', 'Castillo': '0', 'owed': '1', 'to get': '0', 'computer outage': '1', 'it': '0', 'flights': '0', 'the computer outage': '1', 'it’s': '0', 'fight': '0', 'get': '0', 'something': '0', 'federal': '0', 'government': '0', 'computer': '0', 'outage': '1', 'owed.': '1'}","['a fight', 'canceled', 'said', 'vouchers', 'dealing', 'food', 'hotels', 'the federal government', 'trying', 'federal government', 'says', 'passengers', 'Castillo', 'owed', 'to get', 'computer outage', 'it', 'flights', 'the computer outage', 'it’s', 'fight', 'get', 'something', 'federal', 'government', 'computer', 'outage', 'owed.']","[1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",31,0.007302992619000948,0.13861340284347534,-0.16378319263458252,0.30239659547805786,0.07320577887658472,0.7186614343753228,0.8897476196289062,0.5873510241508484,0.30239659547805786,0.07320577887658472,0.7259644269943237,NEG,2,5,3,0,0,2,2,0,0,16
97,97,"Trump's orbit seems furious about the fundraising. The former president took to Truth Social to bemoan the millions he spent attacking Biden and insisting that he should be ""reimbursed for fraud.""","{'he': '0', 'Biden': '0', 'the fundraising': '0', 'The former president': '0', 'to bemoan': '1', 'attacking': '1', 'the millions': '1', ""Trump's orbit"": '0', 'spent': '1', 'insisting': '0', 'fraud': '1', 'took': '0', 'former president': '0', 'seems': '0', 'should reimbursed': '1', 'Truth Social': '0', ""Trump's"": '0', 'orbit': '0', 'furious': '1', 'fundraising.': '0', 'former': '0', 'president': '0', 'Truth': '0', 'Social': '0', 'bemoan': '1', 'millions': '0', '""reimbursed': '1', 'fraud.""': '1'}","['he', 'Biden', 'the fundraising', 'The former president', 'to bemoan', 'attacking', 'the millions', ""Trump's orbit"", 'spent', 'insisting', 'fraud', 'took', 'former president', 'seems', 'should reimbursed', 'Truth Social', ""Trump's"", 'orbit', 'furious', 'fundraising.', 'former', 'president', 'Truth', 'Social', 'bemoan', 'millions', '""reimbursed', 'fraud.""']","[0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",31,0.01176115870475769,0.16749584674835205,-0.031208038330078125,0.19870388507843018,0.0395882158243595,0.8859085738658905,0.9288777709007263,0.7301738858222961,0.19870388507843018,0.0395882158243595,0.8976697325706482,NEG,0,3,1,0,0,0,0,0,0,24
98,98,The Biden administration has launched an investigation into Delta Airlines as the company continues to struggle from the fallout of the CrowdStrike failure.,"{'to struggle': '1', 'the CrowdStrike failure': '1', 'the company': '0', 'continues': '0', 'has launched': '0', 'an investigation': '1', 'Delta Airlines': '0', 'the fallout': '1', 'The Biden administration': '0', 'Biden': '0', 'administration': '0', 'launched': '1', 'investigation': '1', 'Delta': '0', 'Airlines': '0', 'company': '0', 'struggle': '1', 'fallout': '1', 'CrowdStrike': '0', 'failure.': '1'}","['to struggle', 'the CrowdStrike failure', 'the company', 'continues', 'has launched', 'an investigation', 'Delta Airlines', 'the fallout', 'The Biden administration', 'Biden', 'administration', 'launched', 'investigation', 'Delta', 'Airlines', 'company', 'struggle', 'fallout', 'CrowdStrike', 'failure.']","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1]",23,0.05193556249141693,0.30936723947525024,-0.03815627098083496,0.3475235104560852,0.08962796137283154,0.8394138723611831,0.9295057058334351,0.5819821953773499,0.3475235104560852,0.08962796137283154,0.8913494348526001,NEG,0,3,3,0,1,0,0,0,0,13
99,99,"Harris praised Biden's ""leadership"" and ""wisdom"" as president, saying that ""as one of our country's most consequential presidents,"" Biden ""has been not only on the right side of history, but on the right side of the future.""","{'the right side': '1', 'saying': '0', 'Biden': '0', 'consequential presidents': '1', 'history': '0', '""wisdom': '1', ""our country's most consequential presidents"": '1', 'Harris': '0', 'president': '0', 'right side': '1', 'the future': '1', 'Biden\'s ""leadership': '1', 'praised': '1', ""Biden's"": '0', '""leadership""': '1', '""wisdom""': '1', 'president,': '0', '""as': '0', 'one': '0', ""country's"": '0', 'consequential': '1', 'presidents,""': '0', '""has': '0', 'right': '0', 'side': '0', 'history,': '0', 'future.""': '0'}","['the right side', 'saying', 'Biden', 'consequential presidents', 'history', '""wisdom', ""our country's most consequential presidents"", 'Harris', 'president', 'right side', 'the future', 'Biden\'s ""leadership', 'praised', ""Biden's"", '""leadership""', '""wisdom""', 'president,', '""as', 'one', ""country's"", 'consequential', 'presidents,""', '""has', 'right', 'side', 'history,', 'future.""']","[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",37,0.0017113840138470685,0.0067405104637146,-0.00030481815338134766,0.007045328617095947,0.0020760223572159715,0.9871526802027667,0.9891688823699951,0.9821235537528992,0.007045328617095947,0.0020760223572159715,0.9888640642166138,POS,0,0,0,0,0,0,0,0,0,27
